title,link,cited,relatedLink,position,publishedData
Material transfer agreements: open science vs. proprietary claims,https://www.nature.com/articles/nbt0405-489,Cited by 37,"https://scholar.google.com/scholar?q=related:8L2xxDtcqg0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",220,"V Rodriguez - Nature biotechnology, 2005 - nature.com"
ROBOTS SOCCER MAKER INITIATIVE: ROBÔ DE FUTEBOL OPEN HARDWARE BASEADO NO MODELO DA ROBOCUPJUNIOR,http://sistemaolimpo.org/midias/uploads/095f600ff4b710115847a5797caf0013.pdf,,"https://scholar.google.com/scholar?q=related:ochfa-bqk-4J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",221,"B Queiroz, RB Duarte, F Ferreira, I Valverde - sistemaolimpo.org"
Prototyping Futures,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1410297,,,222,"E Björgvinsson, A Birt, D Cuartielles, P Davidsson… - 2012 - diva-portal.org"
Advances in High-Speed Atomic Force Microscopy,https://infoscience.epfl.ch/record/256676,,,223,AP Nievergelt - 2018 - infoscience.epfl.ch
ModuleOT,https://www.osti.gov/biblio/1762393,,,224,"A Hasandka, D Saleem, M Martin - 2021 - osti.gov"
TORP: An open standard framework for humanoid robots,https://ieeexplore.ieee.org/abstract/document/5702180/,Cited by 2,"https://scholar.google.com/scholar?q=related:mu0l0ILB-gAJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",225,"EL Colombini, AS Simoes, JP Matsuura… - 2010 Latin American …, 2010 - ieeexplore.ieee.org"
Electric Signal Measuring Device Using Android Smartphone Application,https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE08747428,,"https://scholar.google.com/scholar?q=related:g3BSjYa8sLgJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",226,"YD Son, CS Eun - INTERNATIONAL CONFERENCE ON FUTURE …, 2019 - dbpia.co.kr"
Emerging open technology and optics for the next generation mega data centers,https://www.osapublishing.org/abstract.cfm?uri=OFC-2015-M3H.1,,,227,"Y Bachar - Optical Fiber Communication Conference, 2015 - osapublishing.org"
تكنولوجيا الصحة ذات الملكية المشتركة: موثوقة، متاحة وقابلة للتكّيُف‎,https://spectrum.library.concordia.ca/987954/,,,228,"F Balli, M Matringe, C le Couedic, J Schull, S Gautam… - 2021 - spectrum.library.concordia.ca"
Design and Emotional Expressiveness of Gertie (An Open Hardware Robotic Desk Lamp),https://mediatum.ub.tum.de/1167152,,,229,"T Metzler, F Gerlinghaus, B Pierce… - The 21st IEEE …, 2012 - mediatum.ub.tum.de"
Exploration of Multi-platform Teaching Mode on the Electrical and Electronic Technology [J],https://en.cnki.com.cn/Article_en/CJFDTotal-TSZB201003011.htm,Cited by 2,"https://scholar.google.com/scholar?q=related:-HFqc-X0R60J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",230,"MXW Zong-sheng, GAO Li-li - Journal of Tangshan Vocational & …, 2010 - en.cnki.com.cn"
ROBOTS SOCCER MAKER INITIATIVE​: ROBÔ DE FUTEBOL OPEN HARDWARE BASEADO NO MODELO DA,http://sistemaolimpo.org/midias/uploads/ca9cc8804d80946587048f57d4bce7a2.pdf,,"https://scholar.google.com/scholar?q=related:sf54j0_W8uUJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",231,"B Queiroz, RB Duarte, F Ferreira, I Valverde - sistemaolimpo.org"
INSPIRATION BEFORE FOCUS–TIME-DEPENDENT INTEREST ALLOCATION AND IDEA INNOVATIVENESS IN ONLINE COMMUNITIES,https://aisel.aisnet.org/ecis2021_rp/103/,,,232,"C Resch, T Feiter, A Kock - 2021 - aisel.aisnet.org"
Smart Plugs for smarter cities,https://iris.unipa.it/handle/10447/108799,,,233,N Galioto - 2015 - iris.unipa.it
Effect of pulsed and continuous wave emission on the densification behaviour in selective laser melting,https://re.public.polimi.it/handle/11311/1049831,Cited by 5,"https://scholar.google.com/scholar?q=related:n6Jq3rQ10PQJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",234,"L Caprio, AG Demir, B Previtali - 39th MATADOR Conference, 2017 - re.public.polimi.it"
A Flexible White-Rabbit Based Time-Stamping Board,http://www.jacow.org/icalepcs2017/posters/tupha090_poster.pdf,,"https://scholar.google.com/scholar?q=related:rwC_DFAnO5sJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",235,"C Champion, M Punch, R Oger, S Colonges - jacow.org"
Open Source Software Development in Geodesy,http://fig.net/resources/proceedings/2016/2016_03_jisdm_pdf/reviewed/JISDM_2016_submission_58.pdf,,"https://scholar.google.com/scholar?q=related:2gy8P2u5ouEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",236,"P Engel, B Schweimler - fig.net"
An Embedded System for Impedance Imaging of Permafrost Changes,https://eprints.mdx.ac.uk/22325/1/eit2017(1).pdf#page=69,,"https://scholar.google.com/scholar?q=related:hb3mNcL2ORQJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",237,"A Boyle, A Adler - ELECTRICAL IMPEDANCE TOMOGRAPHY!, 2017 - eprints.mdx.ac.uk"
The analysis and deployment of a fully open monitoring system in the Sri Lankan Deduroya basin: the 4onse project,https://scholarworks.umass.edu/cgi/viewcontent.cgi?article=1144&context=foss4g,,"https://scholar.google.com/scholar?q=related:MmirT5vLDs0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",238,"M Cannata, D Strigaro, I Shahid… - Free and Open …, 2018 - scholarworks.umass.edu"
Appropriateness of low cost sensor network for environmental monitoring in a tropical country: Experience and lessons learnt from real world deployment,https://peerj.com/preprints/27224,,,239,"BH Sudantha, EJ Warusavitharana, R Ratnayake… - PeerJ PrePrints, 2018 - peerj.com"
5.4 NEXRAD OPEN RADAR DATA ACQUISITION (ORDA) SIGNAL PROCESSING & SIGNAL PATH,https://www.roc.noaa.gov/wsr88d/PublicDocs/Publications/PatelMacemon2004_NEXRADOpenRadarDataAcquisitionSignalProcessingAndPath_20thIIPS.pdf,Cited by 11,"https://scholar.google.com/scholar?q=related:sOoJcUx_8-UJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",240,"NK Patel, RW Macemon - 2004 - roc.noaa.gov"
5.4 NEXRAD OPEN RADAR DATA ACQUISITION (ORDA) SIGNAL PROCESSING & SIGNAL PATH,https://www.roc.noaa.gov/wsr88d/PublicDocs/Publications/PatelMacemon2004_NEXRADOpenRadarDataAcquisitionSignalProcessingAndPath_20thIIPS.pdf,Cited by 11,"https://scholar.google.com/scholar?q=related:sOoJcUx_8-UJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",241,"NK Patel, RW Macemon - 2004 - roc.noaa.gov"
1 GSPS digitizer based on the FPGA Mezzanine Card (FMC) standard with low-count pin connector.,https://cds.cern.ch/record/2063663,,,242,M Vasilyev - 2015 - cds.cern.ch
Modified line algorithm based on ORGFX,https://ieeexplore.ieee.org/abstract/document/7073357/,Cited by 1,"https://scholar.google.com/scholar?q=related:HqSo-46rF3cJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",243,"L Zheng, DX Zhang, FY Xiao, W Chen… - … on Wavelet Actiev …, 2014 - ieeexplore.ieee.org"
Tangible storytelling: let children play with the bits,https://www.learntechlib.org/p/38020/,Cited by 1,"https://scholar.google.com/scholar?q=related:-zwG90VeS4cJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",244,"P Rito, A Loureiro - EdMedia+ Innovate Learning, 2011 - learntechlib.org"
Book Alert,https://search.proquest.com/openview/31c4325e321537e4c38beb48966094e0/1?pq-origsite=gscholar&cbl=2030012,,,245,"R Web, L Guide - search.proquest.com"
Section 5. Working papers,http://www.uhu.es/ccth/wp-content/uploads/2020/01/CCTH-Newsletter-FINAL.pdf#page=9,,,246,"JD Mozo, JI Otero, E Durán, J Semião - Research Newsletter - uhu.es"
Artificial immune system for the detection of abnormal activity in ambient assisted living,https://researchportal.port.ac.uk/portal/files/5795262/Thesis_Complete_with_ethical_approval_signed.pdf,Cited by 1,"https://scholar.google.com/scholar?q=related:_JDZfnW7SmEJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",247,SD Bersch - 2014 - researchportal.port.ac.uk
The Top Technologies Every Librarian Needs to Know: A Lita Guide,https://www.tandfonline.com/doi/full/10.1080/07317131.2015.1000748,Cited by 1,"https://scholar.google.com/scholar?q=related:0NgdCGYrp3wJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",248,MB Maurer - 2015 - Taylor & Francis
Smart E-Bike Monitoring System (SEMS),http://researchdata.brighton.ac.uk/id/eprint/16/,,,249,"C Kiefer, F Behrendt - 2015 - researchdata.brighton.ac.uk"
Dolly Free-Slider,http://manglar.uninorte.edu.co/handle/10584/7794,,,250,"G Russo Munarriz, DI Rada Estarita - 2017 - manglar.uninorte.edu.co"
Open Source and Archaeology: The next level. Building and developing hardware projects.,https://www.researchgate.net/profile/Luca_Bezzi/publication/327573041_Open_Source_and_Archaeology_the_next_level_Building_and_developing_hardware_projects/links/5eaaa9c1299bf18b9588578c/Open-Source-and-Archaeology-the-next-level-Building-and-developing-hardware-projects.pdf,Cited by 1,"https://scholar.google.com/scholar?q=related:x39-JlEchD4J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",251,"A Bezzi, L BEZZI, R GIETL - … Erbe und Neue Technologien Wien 3 …, 2009 - researchgate.net"
Demo hour,https://dl.acm.org/doi/fullHtml/10.1145/3068337,Cited by 1,"https://scholar.google.com/scholar?q=related:lqwkiPsvr9QJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",252,"R Cameron, A Smolik, K Lefeuvre, A Kurze, S Totzauer… - Interactions, 2017 - dl.acm.org"
A low cost micro-station to monitor soil water potential for irrigation management,https://ui.adsabs.harvard.edu/abs/2014EGUGA..16.5696V/abstract,Cited by 1,"https://scholar.google.com/scholar?q=related:RKgaIvr_vc0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",253,"E Vannutelli, D Masseroni, A Facchi… - EGU General …, 2014 - ui.adsabs.harvard.edu"
Humanitarian free and open source software,https://timreview.ca/article/399,Cited by 1,"https://scholar.google.com/scholar?q=related:IbqeBD84g1IJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",254,"C de Silva - Open Source Business Resource, 2010 - timreview.ca"
Open architecture controller for a scara yamaha yk7000 industrial robot,ftp://193.224.70.7/pub/mirrors/ftp.rtlinux.at/pub/rtlinux/workshop_proceedings/rtlws-2003/proc/gonzalez.pdf,Cited by 2,"https://scholar.google.com/scholar?q=related:TC28lnTtzIsJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",255,"JL Gonzalez, E Baeyens, F Gayubo… - OSADL Real Time …, 2003 - 193.224.70.7"
First advanced open labware workshop and rapid prototyping solutions for research challenges in Africa,http://researchspace.csir.co.za/dspace/handle/10204/10595,,"https://scholar.google.com/scholar?q=related:HxcJettmc98J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",256,"S Smith, KJ Land, L Bezuidenhout, AM Chagas - 2018 - researchspace.csir.co.za"
Improving performance of a hydraulic press with real-time nonlinear control,http://repozitorij.fsb.hr/id/eprint/6445,Cited by 1,"https://scholar.google.com/scholar?q=related:u4nZdPTBbIIJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",257,"Ž Šitum, T Žilić, V Milić - Conference Proceedings, 9th International …, 2014 - repozitorij.fsb.hr"
Closed-loop in Neuroscience: can a brain be controlled?,https://ieeexplore.ieee.org/abstract/document/8577350/,,"https://scholar.google.com/scholar?q=related:G6UkYxr7m4AJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",258,"D García-Violini, NI Bertone, S Martínez… - … on Automatic Control …, 2018 - ieeexplore.ieee.org"
Sensor development using Berkeley Mote platform,https://www.worldscientific.com/doi/abs/10.1142/S136324690600261X,Cited by 59,"https://scholar.google.com/scholar?q=related:C86BHQrPxlQJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",259,"M Ruiz-Sandoval, T Nagayama… - Journal of Earthquake …, 2006 - World Scientific"
Competencies Definition–O2. A2,https://repositorio.grial.eu/handle/grial/1753,Cited by 2,"https://scholar.google.com/scholar?q=related:-qKS5f9SxOoJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",260,RoboSTEAM Consortium - 2019 - repositorio.grial.eu
Design and implementation of 3D focus stabilization for fluorescence microscopy,https://www.cell.com/biophysj/pdf/S0006-3495(13)04613-4.pdf,Cited by 6,"https://scholar.google.com/scholar?q=related:aOO2W2Fq9CYJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",261,"K Bellve, C Standley, L Lifshitz, K Fogarty - Biophysical Journal, 2014 - cell.com"
Python Based Physiological Signal Processing for Vital Signs Monitoring,https://www.etran.rs/common/pages/proceedings/IcETRAN2017/EKI/IcETRAN2017_paper_EKI2_5.pdf,Cited by 2,"https://scholar.google.com/scholar?q=related:1A3nXTE2P98J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",262,"MS Milivojević, A Gavrovska, IS Reljin - 2017 - etran.rs"
Exploring Open Design for the application of Citizen Science; a toolkit methodology,https://researchonline.rca.ac.uk/1860/,Cited by 1,"https://scholar.google.com/scholar?q=related:xgM3kj4AOowJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",263,"R Phillips, S Baurley - Design Research Society, 2014 - researchonline.rca.ac.uk"
Design of sensory systems using the platform Arduino by undergraduate Physics students,https://ieeexplore.ieee.org/abstract/document/7528356/,Cited by 6,"https://scholar.google.com/scholar?q=related:oeneMG_7ldAJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",264,"P Brox, G Huertas-Sánchez… - 2016 Technologies …, 2016 - ieeexplore.ieee.org"
An interface board for developing control loops in power electronics based on microcontrollers and DSPs Cores-Arduino/ChipKit/dsPIC/DSP/TI Piccolo,https://ieeexplore.ieee.org/abstract/document/6626423/,Cited by 8,"https://scholar.google.com/scholar?q=related:9TxLTt43SPUJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",265,"R Pittini, Z Zhang, MAE Andersen - 2013 IEEE 14th Workshop …, 2013 - ieeexplore.ieee.org"
"Work-in-Progress. SiLaRR: Installing, deploying on Internet, and using a Robotics Laboratory Remote or in classroom with a few clicks",https://peer.asee.org/25107.pdf,,"https://scholar.google.com/scholar?q=related:R9b9_pSbyYAJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",266,M Castro - age - peer.asee.org
Design of smart garden system using particle filter for monitoring and controlling the plant cultivation,https://link.springer.com/chapter/10.1007/978-3-319-63315-2_40,Cited by 2,"https://scholar.google.com/scholar?q=related:0_36_7sRXGsJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",267,"YW Lee - International Conference on Intelligent Computing, 2017 - Springer"
Using open-souce hardware for solar powered wireless sensor station research,http://acta.fih.upt.ro/pdf/2016-1/ACTA-2016-1-04.pdf,Cited by 1,"https://scholar.google.com/scholar?q=related:cq7eWvvfv0YJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",268,"D Dobrilovic, J Pekez, E Desnica… - … Corviniensis-Bulletin of …, 2016 - acta.fih.upt.ro"
Implementación de máquina cnc para la fabricación de placas pcb's usando hardware libre (open-hardware),http://bonga.unisimon.edu.co/handle/20.500.12442/2244,,"https://scholar.google.com/scholar?q=related:KnJrRnuaK0MJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",269,"FDJ Ortega Lopez, JA Diaz Ruiz, G Pacheco Andrade… - 2018 - bonga.unisimon.edu.co"
The Amulet Wearable Platform: Demo Abstract,https://dl.acm.org/doi/abs/10.1145/2994551.2996527,,"https://scholar.google.com/scholar?q=related:Hf5JqK7l_x0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",270,"J Hester, T Peters, T Yun, R Peterson… - Proceedings of the 14th …, 2016 - dl.acm.org"
"[C] El proyecto SmartTIC@, entorno abierto de aprendizaje basado en open hardware para potenciar la mejora de la calidad educativa en términos del …",,,"https://scholar.google.com/scholar?q=related:TEwRk4nmKVgJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",271,"SG Vázquez, IESF de Goya"
ROBOTS SOCCER MAKER INICIATIVE: ROBÔ DE FUTEBOL OPEN HARDWARE BASEADO NA ROBOCUPJUNIOR SOCCER LIGHTWEIGHT,http://sistemaolimpo.org/midias/uploads/bc1dd76611c97b8b3872531d26d6dc3c.pdf,,"https://scholar.google.com/scholar?q=related:4V0UBmdG35gJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",272,"D Ferreira, F Lourau, F Ferreira, I Valverde - sistemaolimpo.org"
A prototype of an open hardware-based automatic photographic camera to monitor snow cover evolution and weather phenomena in the context of the frozen ground …,https://buleria.unileon.es/handle/10612/8495,,,273,"MA Pablo Hernández, C Pablo, M Ramos Sainz… - buleria.unileon.es"
Implementación de máquina CNC para la fabricación de placas PCB'S usando hardware libre (open-hardware),http://revistas.unisimon.edu.co/index.php/identic/article/view/3159,,"https://scholar.google.com/scholar?q=related:haq-a8RvDnIJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",274,"JA De la hoz Suarez, JAD Ruiz… - … y desarrollo en …, 2018 - revistas.unisimon.edu.co"
L'open source hardware,https://doc.rero.ch/record/209323,,,275,J Wenger - 2013 - doc.rero.ch
Sistema basado en open source hardware para la monitorización del consumo de un computador,https://eprints.ucm.es/id/eprint/32883/,Cited by 5,"https://scholar.google.com/scholar?q=related:x1JWIuHIAO0J:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",276,JD González Rincón - 2015 - eprints.ucm.es
Plataforma hardware/software abierta para aplicaciones en procesos de automatización industrial,http://190.131.242.67/index.php/Ingenium/article/view/1335,Cited by 6,"https://scholar.google.com/scholar?q=related:ddqXReVHPOcJ:scholar.google.com/&scioq=%22open+hardware%22&hl=en&as_sdt=0,5",277,"C Camargo, LK Duran, NF Rosas - Ingenium Revista de la facultad …, 2013 - 190.131.242.67"
